;group;user;task_id;funnel
154;cb71040b5bd1341a34afc24961536ebd;bf76c066852c378feeaf64cbc6eef4f9;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
155;cb71040b5bd1341a34afc24961536ebd;bf76c066852c378feeaf64cbc6eef4f9;8. Combine 2 Ramps;{'started': 5, 'create_shape': 9, 'submitted': 0, 'completed': 0}
156;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
157;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
158;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
159;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
160;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;5. Removing Objects;{'started': 2, 'create_shape': 20, 'submitted': 11, 'completed': 1}
161;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
162;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
163;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;8. Combine 2 Ramps;{'started': 2, 'create_shape': 8, 'submitted': 2, 'completed': 1}
164;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;9. Scaling Round Objects;{'started': 3, 'create_shape': 13, 'submitted': 6, 'completed': 1}
165;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Square Cross-Sections;{'started': 1, 'create_shape': 4, 'submitted': 3, 'completed': 0}
166;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Bird Fez;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
167;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
168;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;45-Degree Rotations;{'started': 1, 'create_shape': 4, 'submitted': 0, 'completed': 0}
169;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Pyramids are Strange;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 0}
170;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Tetromino;{'started': 1, 'create_shape': 11, 'submitted': 1, 'completed': 0}
171;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Object Limits;{'started': 2, 'create_shape': 2, 'submitted': 4, 'completed': 1}
172;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Angled Silhouette;{'started': 1, 'create_shape': 4, 'submitted': 3, 'completed': 0}
173;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Boxes Obscure Spheres;{'started': 1, 'create_shape': 8, 'submitted': 3, 'completed': 0}
174;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 0}
175;cb71040b5bd1341a34afc24961536ebd;11f0815f430c98926be1961578f4e383;Zzz;{'started': 1, 'create_shape': 1, 'submitted': 0, 'completed': 0}
176;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;1. One Box;{'started': 9, 'create_shape': 1, 'submitted': 1, 'completed': 1}
177;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;2. Separated Boxes;{'started': 3, 'create_shape': 2, 'submitted': 2, 'completed': 1}
178;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;3. Rotate a Pyramid;{'started': 1, 'create_shape': 5, 'submitted': 3, 'completed': 1}
179;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;4. Match Silhouettes;{'started': 3, 'create_shape': 6, 'submitted': 7, 'completed': 1}
180;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;Sandbox;{'started': 2, 'create_shape': 3, 'submitted': 0, 'completed': 0}
181;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;5. Removing Objects;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 1}
182;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;6. Stretch a Ramp;{'started': 4, 'create_shape': 4, 'submitted': 8, 'completed': 0}
183;cb71040b5bd1341a34afc24961536ebd;7801d79b9626077d540a1788ce9d2031;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
184;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;1. One Box;{'started': 2, 'create_shape': 19, 'submitted': 1, 'completed': 1}
185;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
186;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
187;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;4. Match Silhouettes;{'started': 3, 'create_shape': 10, 'submitted': 3, 'completed': 1}
188;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;5. Removing Objects;{'started': 4, 'create_shape': 11, 'submitted': 4, 'completed': 1}
189;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
190;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;7. Max 2 Boxes;{'started': 3, 'create_shape': 9, 'submitted': 3, 'completed': 1}
191;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
192;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
193;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Square Cross-Sections;{'started': 1, 'create_shape': 6, 'submitted': 3, 'completed': 1}
194;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Bird Fez;{'started': 1, 'create_shape': 4, 'submitted': 2, 'completed': 1}
195;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Pi Henge;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 1}
196;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;45-Degree Rotations;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
197;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Pyramids are Strange;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
198;cb71040b5bd1341a34afc24961536ebd;f7ce6e7ecd96412457901bd9e2409788;Boxes Obscure Spheres;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 0}
199;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;1. One Box;{'started': 2, 'create_shape': 1, 'submitted': 1, 'completed': 1}
200;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
201;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
202;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
203;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;5. Removing Objects;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 1}
204;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
205;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
206;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
207;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
208;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Square Cross-Sections;{'started': 3, 'create_shape': 10, 'submitted': 4, 'completed': 1}
209;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Bird Fez;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
210;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
211;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;45-Degree Rotations;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 1}
212;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Pyramids are Strange;{'started': 5, 'create_shape': 12, 'submitted': 3, 'completed': 1}
213;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Boxes Obscure Spheres;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 1}
214;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Object Limits;{'started': 3, 'create_shape': 1, 'submitted': 2, 'completed': 1}
215;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Tetromino;{'started': 5, 'create_shape': 2, 'submitted': 1, 'completed': 1}
216;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Angled Silhouette;{'started': 1, 'create_shape': 6, 'submitted': 2, 'completed': 1}
217;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Sugar Cones;{'started': 3, 'create_shape': 2, 'submitted': 1, 'completed': 1}
218;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 6, 'completed': 1}
219;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Tall and Small;{'started': 1, 'create_shape': 4, 'submitted': 2, 'completed': 1}
220;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Bear Market;{'started': 4, 'create_shape': 7, 'submitted': 1, 'completed': 0}
221;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Ramp Up and Can It;{'started': 3, 'create_shape': 2, 'submitted': 3, 'completed': 1}
222;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;More Than Meets Your Eye;{'started': 10, 'create_shape': 29, 'submitted': 5, 'completed': 1}
223;cb71040b5bd1341a34afc24961536ebd;bac28f12fa9332df145bc5950d29c5d4;Not Bird;{'started': 2, 'create_shape': 4, 'submitted': 2, 'completed': 1}
224;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;1. One Box;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
225;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
226;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
227;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;4. Match Silhouettes;{'started': 1, 'create_shape': 9, 'submitted': 4, 'completed': 1}
228;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;5. Removing Objects;{'started': 1, 'create_shape': 7, 'submitted': 3, 'completed': 1}
229;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;6. Stretch a Ramp;{'started': 1, 'create_shape': 5, 'submitted': 3, 'completed': 1}
230;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;7. Max 2 Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
231;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
232;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
233;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Square Cross-Sections;{'started': 2, 'create_shape': 17, 'submitted': 3, 'completed': 0}
234;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Bird Fez;{'started': 1, 'create_shape': 11, 'submitted': 5, 'completed': 1}
235;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
236;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;45-Degree Rotations;{'started': 1, 'create_shape': 24, 'submitted': 6, 'completed': 1}
237;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Pyramids are Strange;{'started': 1, 'create_shape': 5, 'submitted': 4, 'completed': 1}
238;cb71040b5bd1341a34afc24961536ebd;e6662110d004759d74de8f6a94dcf85a;Boxes Obscure Spheres;{'started': 4, 'create_shape': 14, 'submitted': 8, 'completed': 0}
239;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;1. One Box;{'started': 3, 'create_shape': 3, 'submitted': 1, 'completed': 1}
240;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;2. Separated Boxes;{'started': 3, 'create_shape': 9, 'submitted': 1, 'completed': 1}
241;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
242;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
243;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;5. Removing Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
244;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;7. Max 2 Boxes;{'started': 1, 'create_shape': 4, 'submitted': 3, 'completed': 1}
245;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
246;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
247;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;9. Scaling Round Objects;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
248;cb71040b5bd1341a34afc24961536ebd;58f4734cf6b706ff75c516a60d6b5781;Square Cross-Sections;{'started': 2, 'create_shape': 0, 'submitted': 0, 'completed': 0}
249;cb71040b5bd1341a34afc24961536ebd;3a614ffabbc581c7298ad2d92ab1d137;Square Cross-Sections;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
250;cb71040b5bd1341a34afc24961536ebd;3a614ffabbc581c7298ad2d92ab1d137;Bird Fez;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
251;cb71040b5bd1341a34afc24961536ebd;3a614ffabbc581c7298ad2d92ab1d137;Sandbox;{'started': 1, 'create_shape': 13, 'submitted': 0, 'completed': 0}
252;cb71040b5bd1341a34afc24961536ebd;bfef85ef3bdfda5d39803c036e187cb3;Square Cross-Sections;{'started': 2, 'create_shape': 0, 'submitted': 0, 'completed': 0}
253;cb71040b5bd1341a34afc24961536ebd;bfef85ef3bdfda5d39803c036e187cb3;Bird Fez;{'started': 1, 'create_shape': 7, 'submitted': 0, 'completed': 0}
254;cb71040b5bd1341a34afc24961536ebd;bfef85ef3bdfda5d39803c036e187cb3;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 2}
255;cb71040b5bd1341a34afc24961536ebd;bfef85ef3bdfda5d39803c036e187cb3;45-Degree Rotations;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 1}
256;cb71040b5bd1341a34afc24961536ebd;bfef85ef3bdfda5d39803c036e187cb3;Pyramids are Strange;{'started': 1, 'create_shape': 6, 'submitted': 2, 'completed': 0}
257;cb71040b5bd1341a34afc24961536ebd;bfef85ef3bdfda5d39803c036e187cb3;Sandbox;{'started': 2, 'create_shape': 3, 'submitted': 0, 'completed': 0}
258;cb71040b5bd1341a34afc24961536ebd;bfef85ef3bdfda5d39803c036e187cb3;Bear Market;{'started': 3, 'create_shape': 11, 'submitted': 2, 'completed': 0}
259;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;1. One Box;{'started': 4, 'create_shape': 1, 'submitted': 1, 'completed': 1}
260;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
261;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
262;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
263;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;5. Removing Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
264;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
265;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;7. Max 2 Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
266;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
267;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
268;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Square Cross-Sections;{'started': 2, 'create_shape': 3, 'submitted': 1, 'completed': 1}
269;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Bird Fez;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
270;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
271;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;45-Degree Rotations;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
272;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Pyramids are Strange;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
273;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Boxes Obscure Spheres;{'started': 2, 'create_shape': 9, 'submitted': 3, 'completed': 1}
274;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Object Limits;{'started': 3, 'create_shape': 3, 'submitted': 11, 'completed': 2}
275;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Tetromino;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
276;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
277;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
278;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;More Than Meets Your Eye;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
279;cb71040b5bd1341a34afc24961536ebd;c43889e351f4bfee0ab575565214a1b1;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 0, 'completed': 0}
280;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;1. One Box;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
281;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;2. Separated Boxes;{'started': 1, 'create_shape': 10, 'submitted': 14, 'completed': 1}
282;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;3. Rotate a Pyramid;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
283;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;4. Match Silhouettes;{'started': 1, 'create_shape': 3, 'submitted': 3, 'completed': 2}
284;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;5. Removing Objects;{'started': 1, 'create_shape': 6, 'submitted': 1, 'completed': 1}
285;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;6. Stretch a Ramp;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
286;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
287;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;8. Combine 2 Ramps;{'started': 4, 'create_shape': 5, 'submitted': 2, 'completed': 1}
288;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;9. Scaling Round Objects;{'started': 2, 'create_shape': 2, 'submitted': 1, 'completed': 1}
289;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Square Cross-Sections;{'started': 1, 'create_shape': 12, 'submitted': 5, 'completed': 1}
290;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Angled Silhouette;{'started': 1, 'create_shape': 7, 'submitted': 4, 'completed': 1}
291;cb71040b5bd1341a34afc24961536ebd;245b1824b004e18dc67f195876944f29;Bird Fez;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
292;cb71040b5bd1341a34afc24961536ebd;b69eb4ca4b4ae19e8e4f2e3129da7fd3;1. One Box;{'started': 4, 'create_shape': 1, 'submitted': 1, 'completed': 1}
293;cb71040b5bd1341a34afc24961536ebd;b69eb4ca4b4ae19e8e4f2e3129da7fd3;2. Separated Boxes;{'started': 1, 'create_shape': 4, 'submitted': 5, 'completed': 1}
