n_attempt;group;user;task_id;cum_this_puzzle_attempt;timestamp;percentage_tutorial;percentage_intermediate;percentage_advanced;attempts_per_puzzle;user_elo;puzzle_elo;puzzle_difficulty;n_events;n_check_solution;bestSubmit;n_breaks;n_manipulation_events;n_snapshot;n_rotate_view;completed;1. One Box;2. Separated Boxes;3. Rotate a Pyramid;4. Match Silhouettes;45-Degree Rotations;5. Removing Objects;6. Stretch a Ramp;7. Max 2 Boxes;8. Combine 2 Ramps;9. Scaling Round Objects;Angled Silhouette;Bear Market;Bird Fez;Boxes Obscure Spheres;Bull Market;Few Clues;More Than Meets Your Eye;Not Bird;Object Limits;Orange Dance;Pi Henge;Pyramids are Strange;Ramp Up and Can It;Sandbox;Square Cross-Sections;Stranger Shapes;Sugar Cones;Tall and Small;Tetromino;Unnecessary;Warm Up;Zzz
50;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Bird Fez;3;2019-09-11 20:46:21.813958-04:00;100.0;55.56;0.0;2.79;0.4;1.77;0.16;57.0;2.0;100.0;2.0;13.0;0.0;21.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;1. One Box;2;2019-11-07 15:11:50.891058-05:00;100.0;55.56;0.0;2.79;0.4;0.0;0.0;55.0;1.0;100.0;1.0;1.0;0.0;25.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52;cb71040b5bd1341a34afc24961536ebd;476c86cda40e6f3a762d65030a131dd2;Bird Fez;4;2019-11-07 15:12:33.678401-05:00;100.0;55.56;0.0;2.79;0.4;1.77;0.16;37.0;1.0;100.0;0.0;13.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;1. One Box;1;2019-09-09 13:30:26.706374-04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;14.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;2. Separated Boxes;1;2019-09-09 13:31:01.219432-04:00;11.11;0.0;0.0;2.0;0.0;0.12;0.11;44.0;2.0;100.0;0.0;22.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;2. Separated Boxes;2;2019-09-09 13:31:56.435671-04:00;22.22;0.0;0.0;1.5;0.0;0.12;0.11;27.0;2.0;100.0;0.0;15.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;3. Rotate a Pyramid;1;2019-09-09 13:32:53.618827-04:00;22.22;0.0;0.0;1.5;0.0;0.23;0.08;34.0;3.0;100.0;0.0;18.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;3. Rotate a Pyramid;2;2019-09-09 13:33:58.535981-04:00;33.33;0.0;0.0;1.33;0.0;0.23;0.08;24.0;2.0;100.0;0.0;13.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;4. Match Silhouettes;1;2019-09-09 13:34:39.971449-04:00;33.33;0.0;0.0;1.33;0.0;0.42;0.06;9.0;1.0;100.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;4. Match Silhouettes;2;2019-09-09 13:34:47.721417-04:00;44.44;0.0;0.0;1.25;0.0;0.42;0.06;82.0;2.0;33.33;0.0;45.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;5. Removing Objects;1;2019-09-09 13:37:35.682346-04:00;44.44;0.0;0.0;1.25;0.0;0.48;0.11;49.0;2.0;100.0;0.0;13.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;5. Removing Objects;2;2019-09-09 13:38:40.441707-04:00;55.56;0.0;0.0;1.2;0.0;0.48;0.11;94.0;0.0;0.0;0.0;34.0;0.0;19.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;6. Stretch a Ramp;1;2019-09-09 13:43:51.132200-04:00;55.56;0.0;0.0;1.2;0.0;0.42;0.11;23.0;1.0;100.0;0.0;3.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;7. Max 2 Boxes;1;2019-09-09 13:44:23.397589-04:00;66.67;0.0;0.0;1.17;0.0;0.6;0.08;50.0;1.0;33.33;0.0;16.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Sandbox;1;2019-09-09 13:51:04.676590-04:00;66.67;0.0;0.0;2.17;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;6. Stretch a Ramp;2;2019-09-09 13:59:59.551560-04:00;66.67;0.0;0.0;2.33;0.0;0.42;0.11;38.0;1.0;66.67;0.0;19.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;7. Max 2 Boxes;2;2019-09-09 14:03:26.301570-04:00;66.67;0.0;0.0;2.33;0.0;0.6;0.08;31.0;2.0;33.33;0.0;5.0;0.0;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;8. Combine 2 Ramps;1;2019-09-09 14:04:52.672488-04:00;77.78;0.0;0.0;2.14;0.0;0.57;0.07;30.0;1.0;100.0;0.0;14.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;9. Scaling Round Objects;1;2019-09-09 14:06:00.855294-04:00;88.89;0.0;0.0;2.0;0.0;0.58;0.13;46.0;1.0;33.33;0.0;19.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Square Cross-Sections;1;2019-09-10 13:41:17.916542-04:00;100.0;22.22;0.0;1.82;0.14;0.99;0.2;57.0;2.0;33.33;0.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Bird Fez;1;2019-09-10 13:29:27.381725-04:00;100.0;0.0;0.0;2.0;0.0;1.77;0.16;57.0;2.0;0.0;5.0;23.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Pi Henge;1;2019-09-10 13:38:11.342204-04:00;100.0;11.11;0.0;1.9;0.08;1.26;0.07;29.0;1.0;100.0;1.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;45-Degree Rotations;1;2019-09-10 13:45:05.678145-04:00;100.0;33.33;0.0;1.75;0.24;0.78;0.1;47.0;1.0;25.0;0.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Pyramids are Strange;1;2019-09-10 13:48:50.702396-04:00;100.0;44.44;0.0;1.69;0.32;1.29;0.18;28.0;0.0;0.0;3.0;11.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Boxes Obscure Spheres;1;2019-09-11 13:14:33.360670-04:00;100.0;55.56;0.0;1.71;0.43;1.91;0.27;36.0;5.0;66.67;7.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Object Limits;1;2019-09-11 13:18:58.052067-04:00;100.0;55.56;0.0;1.86;0.43;1.62;0.26;17.0;2.0;33.33;2.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Tetromino;1;2019-09-11 13:23:43.777370-04:00;100.0;55.56;0.0;1.93;0.43;1.74;0.23;17.0;1.0;100.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
77;cb71040b5bd1341a34afc24961536ebd;bd6a63c5523e2eced8f2dc3bd2aaea5e;Angled Silhouette;1;2019-09-11 13:24:32.209240-04:00;100.0;55.56;7.69;1.87;0.57;1.35;0.15;42.0;0.0;0.0;1.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;1. One Box;1;2019-09-09 13:30:09.830589-04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
79;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;2. Separated Boxes;1;2019-09-09 13:32:13.211155-04:00;11.11;0.0;0.0;3.0;0.0;0.12;0.11;19.0;2.0;100.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;3. Rotate a Pyramid;1;2019-09-09 13:33:21.933285-04:00;22.22;0.0;0.0;2.0;0.0;0.23;0.08;21.0;1.0;0.0;0.0;15.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;4. Match Silhouettes;1;2019-09-09 13:35:40.719066-04:00;33.33;0.0;0.0;1.67;0.0;0.42;0.06;26.0;1.0;100.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;5. Removing Objects;1;2019-09-09 13:36:51.011987-04:00;44.44;0.0;0.0;1.75;0.0;0.48;0.11;32.0;0.0;0.0;1.0;11.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;6. Stretch a Ramp;1;2019-09-09 13:50:22.621096-04:00;55.56;0.0;0.0;2.2;0.0;0.42;0.11;44.0;0.0;0.0;0.0;19.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;7. Max 2 Boxes;1;2019-09-09 13:52:44.555452-04:00;66.67;0.0;0.0;2.17;0.0;0.6;0.08;30.0;0.0;0.0;0.0;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;8. Combine 2 Ramps;1;2019-09-09 13:54:49.383312-04:00;77.78;0.0;0.0;2.0;0.0;0.57;0.07;34.0;0.0;0.0;0.0;21.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;9. Scaling Round Objects;1;2019-09-09 13:57:06.947060-04:00;88.89;0.0;0.0;1.88;0.0;0.58;0.13;48.0;0.0;0.0;0.0;22.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Square Cross-Sections;1;2019-09-09 14:01:23.527412-04:00;100.0;0.0;0.0;1.89;0.0;0.99;0.2;51.0;1.0;66.67;0.0;30.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Bird Fez;1;2019-09-09 14:05:16.386318-04:00;100.0;11.11;0.0;1.9;0.11;1.77;0.16;47.0;2.0;100.0;0.0;14.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Pi Henge;1;2019-09-09 14:07:15.766024-04:00;100.0;22.22;0.0;1.82;0.19;1.26;0.07;27.0;2.0;100.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;45-Degree Rotations;1;2019-09-09 14:08:40.199849-04:00;100.0;33.33;0.0;1.75;0.25;0.78;0.1;48.0;0.0;0.0;0.0;21.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Pyramids are Strange;1;2019-09-09 14:11:21.833465-04:00;100.0;44.44;0.0;1.69;0.32;1.29;0.18;46.0;3.0;0.0;3.0;23.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Boxes Obscure Spheres;1;2019-09-09 20:21:12.465876-04:00;100.0;55.56;0.0;1.93;0.43;1.91;0.27;31.0;2.0;33.33;2.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;5. Removing Objects;2;2019-09-09 20:21:28.198396-04:00;100.0;55.56;0.0;2.0;0.43;0.48;0.11;9.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;1. One Box;2;2019-09-09 20:21:59.473957-04:00;100.0;55.56;0.0;2.0;0.43;0.0;0.0;17.0;1.0;100.0;0.0;1.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Boxes Obscure Spheres;2;2019-09-10 13:35:50.685094-04:00;100.0;55.56;0.0;2.29;0.43;1.91;0.27;80.0;3.0;66.67;4.0;15.0;0.0;23.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Object Limits;1;2019-09-10 13:50:44.560274-04:00;100.0;66.67;0.0;2.27;0.59;1.62;0.26;36.0;2.0;33.33;2.0;16.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Tetromino;1;2019-09-10 14:00:16.464550-04:00;100.0;77.78;0.0;2.19;0.71;1.74;0.23;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
98;cb71040b5bd1341a34afc24961536ebd;5c5f8fb35c0db55cea793e0b85c01d19;Tetromino;2;2019-11-21 18:39:38.404919-05:00;100.0;77.78;0.0;2.38;0.71;1.74;0.23;23.0;1.0;100.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
99;cb71040b5bd1341a34afc24961536ebd;3c32dab9a9041d872c3d1dc527a8caee;1. One Box;1;2019-09-09 13:31:10.339827-04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
